application_id,timestamp,race,sex,age_group,approval_decision,model_score,loan_amount,loan_duration_months,loan_purpose,annual_income,zipcode,employment_length_years,credit_score,marital_status,education_level
a7033e91-bdbf-48d3-b5ba-b6190dc405da,2025-06-30 04:27:39.170774+00:00,Hispanic,Male,18-35,1,0.9129736190809654,22977.051081326685,12,car,122791.38588866981,60601,5,650,Single,HS
c4c915f5-9076-4646-b38f-ac9507ba3c89,2025-06-30 04:27:39.170776+00:00,White,Female,56+,0,0.7505891205350881,16458.51839768088,36,home,81284.78636638049,98101,0,650,Married,HS
d47501ed-5808-4873-a6a6-61097435ae0c,2025-06-30 04:27:39.170777+00:00,White,Female,36-55,1,0.16552763404474435,29727.380616948216,24,education,56302.51834808979,10001,10,650,Divorced,HS
bf9b3067-5d5e-4b8b-a4cc-fd2788d22c78,2025-06-30 04:27:39.170777+00:00,Hispanic,Male,18-35,1,0.3211701805249051,10820.367819917712,60,other,103544.44431199593,60601,5,700,Married,PhD
f7bb7612-9158-495d-99e2-1e9bac05d7f8,2025-06-30 04:27:39.170778+00:00,White,Female,36-55,1,0.8683636554100509,14893.202625149208,48,car,58733.69237043677,90210,1,600,Divorced,Masters
cb577b30-b7c4-4997-8ff9-19682f2e7c60,2025-06-30 04:27:39.170778+00:00,White,Female,36-55,1,0.13185113566513873,28589.767233550425,48,education,63015.826707876025,90210,0,750,Divorced,HS
c27a4d44-5f7c-4758-a9de-34ac44a7f049,2025-06-30 04:27:39.170779+00:00,Other,Male,36-55,1,0.02785921663176294,19270.350025823493,48,other,124870.28139295155,98101,10,600,Married,Bachelors
124ace49-7ee3-4320-83bc-ee9604253049,2025-06-30 04:27:39.170779+00:00,Hispanic,Female,18-35,0,0.6890224618606386,12443.734590072194,48,education,77502.1789884168,60601,5,800,Married,Bachelors
6478efee-2ccc-4808-b67c-b42bc49692e1,2025-06-30 04:27:39.170780+00:00,White,Male,36-55,0,0.7751388576869707,12034.0613579321,60,other,113745.32301336314,10001,2,800,Married,Bachelors
cabf2597-2cc3-409b-a5cc-d5a3d149a381,2025-06-30 04:27:39.170780+00:00,White,Male,18-35,1,0.5230177276592012,18151.6666583289,24,car,80352.80251831345,60601,15,800,Divorced,Bachelors
d16b8a9d-83b2-4e50-955e-72bdc74afccc,2025-06-30 04:27:39.170781+00:00,Other,Male,36-55,0,0.5335418122633311,36036.03317240359,60,education,55954.69405963784,98101,0,650,Single,HS
a8e4d744-f7af-4c9f-8cf1-c4c945a00a95,2025-06-30 04:27:39.170781+00:00,Black,Female,18-35,1,0.6309716576080056,27121.302866457765,60,education,72674.11732800699,90210,15,750,Single,HS
f4bbc263-7354-41a2-a77f-f181c38c2834,2025-06-30 04:27:39.170782+00:00,Asian,Male,18-35,0,0.9815318157295592,16499.314821810232,48,other,28588.814589748567,10001,15,700,Married,HS
8b6f61df-a7fb-4ba6-9420-0cd800ed05bd,2025-06-30 04:27:39.170782+00:00,White,Female,36-55,1,0.5805003917012492,28355.89682519656,24,car,76295.32026315443,60601,10,600,Married,PhD
56c3b1a7-1cec-473b-8ed7-54c3f47ec0ff,2025-06-30 04:27:39.170783+00:00,Black,Female,36-55,0,0.18515297704473477,13990.867100700765,12,education,67314.34308144196,90210,10,750,Single,PhD
fc060035-4924-4490-9cd3-75ff3311c73c,2025-06-30 04:27:39.170783+00:00,Hispanic,Male,18-35,1,0.36017419869298883,22904.615832808537,12,education,51777.38332333922,60601,15,750,Married,Masters
2ec1844d-9667-4400-b9f5-0182564e298d,2025-06-30 04:27:39.170784+00:00,White,Male,56+,0,0.3323264502387021,23211.505303194688,24,home,84443.19640583343,60601,5,600,Single,HS
de137829-8b6e-46fb-a712-fb40cb3be132,2025-06-30 04:27:39.170784+00:00,White,Male,18-35,1,0.7816810112192603,14721.074684038842,60,home,67082.89703023314,98101,5,600,Married,Masters
ad956392-ef8b-4c08-a47c-cca64da8593a,2025-06-30 04:27:39.170785+00:00,Hispanic,Male,18-35,0,0.1687723281016742,19179.12354045029,24,other,75213.08186552775,60601,0,800,Married,Bachelors
451d25d8-8bc1-4c25-a8c9-0a150494e10f,2025-06-30 04:27:39.170785+00:00,Hispanic,Male,18-35,1,0.37516946875584134,22264.898966596753,12,education,61388.39113311001,98101,15,600,Divorced,HS
3caeded5-0a30-4bf0-8fc1-c402b6610256,2025-06-30 04:27:39.170786+00:00,Hispanic,Male,56+,1,0.6806728926698393,28900.51307127872,24,other,84271.42683224866,60601,5,650,Single,Bachelors
fff43ba0-df56-4bf9-aaa1-15bd8ea8cb24,2025-06-30 04:27:39.170786+00:00,Hispanic,Male,36-55,0,0.8906580824289532,20879.534426130384,36,other,72903.67246693179,90210,15,650,Married,HS
fdbd137c-2b9c-40f6-9307-d5b332d8c758,2025-06-30 04:27:39.170787+00:00,White,Female,56+,1,0.13575708148428434,25202.7724341443,60,home,76390.64494006199,90210,0,700,Single,PhD
1dd4c956-3e48-4661-bd52-c50265de4e98,2025-06-30 04:27:39.170787+00:00,White,Female,56+,1,0.5899323158969554,21714.104880865856,24,education,49551.51898151341,98101,10,750,Single,HS
0a1df479-c218-418a-bfb8-db8f5a5fe4c6,2025-06-30 04:27:39.170788+00:00,Hispanic,Male,56+,1,0.4317183918820624,19888.11450050544,24,education,46868.49338811779,60601,10,600,Married,Bachelors
f95df53e-9a23-4105-8c13-07a1f0935238,2025-06-30 04:27:39.170788+00:00,Asian,Male,18-35,0,0.7464387025058576,16599.962073789055,12,education,69587.72520813275,10001,0,650,Married,PhD
925d34bd-a0b8-48ef-9a18-fbdde8125830,2025-06-30 04:27:39.170789+00:00,Hispanic,Female,18-35,1,0.1500051262118458,23591.2377259516,60,education,82967.72256328168,98101,5,700,Married,PhD
8be8529e-9deb-49eb-bf03-e3230130c136,2025-06-30 04:27:39.170789+00:00,Asian,Female,36-55,1,0.5839131190475078,26708.89000399506,48,car,73863.640548774,98101,1,650,Single,PhD
708ab768-9368-401e-b092-141956ede818,2025-06-30 04:27:39.170790+00:00,Hispanic,Female,36-55,0,0.24851686919832716,18070.25021847227,12,car,90702.24465979707,60601,0,700,Divorced,PhD
e2c9bc7d-34b1-4157-9eee-abc8f81f00b5,2025-06-30 04:27:39.170790+00:00,White,Female,36-55,1,0.04786995737462174,20382.06802973049,24,home,89491.45021743236,60601,10,600,Divorced,HS
2de0526b-edd2-444b-b886-aeb5f692e83f,2025-06-30 04:27:39.170791+00:00,White,Female,36-55,1,0.8122982970356842,8227.872432741991,48,home,52998.796211392015,10001,0,700,Single,Bachelors
79363385-6326-4103-9d82-05264e4116e4,2025-06-30 04:27:39.170791+00:00,White,Female,36-55,1,0.5071942996623513,21112.313174525618,12,education,56180.488030482986,10001,10,800,Divorced,PhD
86622232-f72c-43ee-befd-01fd0c2e8641,2025-06-30 04:27:39.170792+00:00,Other,Male,56+,1,0.753595094652843,16573.50668690097,12,other,64094.962060076316,60601,15,800,Married,PhD
ecf8e72b-e7a0-4ca6-81f2-da8ea06d683f,2025-06-30 04:27:39.170792+00:00,White,Male,56+,1,0.6496924754389913,24426.022367653622,24,home,68307.48993473651,98101,15,800,Single,Bachelors
e89b683b-cada-4cb8-a974-6446d0e911d5,2025-06-30 04:27:39.170793+00:00,Hispanic,Female,18-35,1,0.6687283208154398,27760.467286724208,60,home,63037.09243193451,10001,10,800,Divorced,HS
d24598af-7cce-4a38-bd1b-c95d3a81ce6b,2025-06-30 04:27:39.170793+00:00,White,Male,36-55,1,0.5000735464616985,24283.21252145207,48,education,89895.5042874374,90210,1,750,Married,Bachelors
d1ed17b0-0be2-4c9d-99ae-afcc7cadd6ac,2025-06-30 04:27:39.170793+00:00,White,Female,56+,1,0.5900854873402528,11740.976821346027,36,education,95985.37866580281,90210,5,800,Single,PhD
e95bd018-f0ed-411d-ae40-a10ca745c57b,2025-06-30 04:27:39.170794+00:00,White,Male,36-55,1,0.14582123982285333,17035.64661049501,48,other,77230.52028776867,98101,5,700,Divorced,PhD
b2175648-bd6d-4e3f-a62a-256be52260f6,2025-06-30 04:27:39.170794+00:00,White,Male,56+,1,0.67501274459852,21562.940396082613,24,other,98128.41145571023,98101,5,650,Divorced,PhD
031c3640-7b3f-48ae-8991-ef7a10029b64,2025-06-30 04:27:39.170795+00:00,Black,Female,36-55,1,0.41041468989838426,17667.378498097056,60,car,55363.51292713206,60601,5,600,Divorced,Bachelors
cd563a58-b2d8-4a1e-a6a8-74e77591dd88,2025-06-30 04:27:39.170795+00:00,Other,Male,56+,1,0.7459044524335421,11652.47255980153,48,other,126715.56167628529,90210,15,750,Married,HS
91135fc1-d172-410b-b5ad-624c095e9e67,2025-06-30 04:27:39.170796+00:00,White,Male,36-55,1,0.8555906436364432,22768.277448828034,36,home,117360.83889827404,60601,5,700,Married,PhD
58ba108a-11f6-4d87-97e8-1dfa842270d1,2025-06-30 04:27:39.170796+00:00,Black,Female,56+,1,0.6469170752223168,12123.665099165035,24,home,103611.27347909818,60601,15,650,Married,Masters
8ed489aa-413e-4cd5-8a56-1b123f8f0b82,2025-06-30 04:27:39.170797+00:00,White,Male,56+,0,0.23812292626270637,13282.266723267283,24,car,76438.30014975647,98101,2,700,Divorced,Masters
fa9cc066-2ab9-4178-8c77-a195216da3e6,2025-06-30 04:27:39.170797+00:00,White,Female,36-55,0,0.81278150159583,17923.940769901892,36,car,67878.91562330745,98101,15,650,Married,Masters
038e2cc2-eb2d-4df8-bcef-584a931ba724,2025-06-30 04:27:39.170798+00:00,White,Female,18-35,0,0.10577531830593678,26901.832635809384,60,education,89317.55704771122,10001,5,600,Divorced,HS
79923300-6f9d-4042-8eee-413f5943a2eb,2025-06-30 04:27:39.170798+00:00,White,Female,18-35,1,0.46374957692669483,19904.72148767241,24,car,64318.86997880099,98101,0,700,Married,Bachelors
24a0d7d0-2063-427c-a370-0844ccec9b20,2025-06-30 04:27:39.170799+00:00,White,Male,36-55,0,0.23002868505178087,28411.597395906458,60,other,112293.49169806133,98101,15,600,Married,Masters
a1f82e32-240e-4e3f-bb00-2e46478b5908,2025-06-30 04:27:39.170799+00:00,White,Female,36-55,1,0.6793044402607543,19848.343391096965,12,car,69135.06705315229,10001,5,800,Married,HS
8a097271-a3c5-4500-8db9-ae1f4f8cfe9e,2025-06-30 04:27:39.170800+00:00,Black,Female,56+,1,0.4146587608688701,22143.48793339335,48,car,92903.2655924438,60601,15,600,Divorced,Bachelors
1d379d58-52fd-4d0a-b99c-13499b92adae,2025-06-30 04:27:39.170800+00:00,White,Male,56+,1,0.8692001602216541,21484.532991525528,36,home,74496.02580407906,98101,0,650,Divorced,HS
c4ba43ce-546f-432d-9f79-b2bf4b224ca0,2025-06-30 04:27:39.170800+00:00,Other,Male,18-35,1,0.9635764064265976,18793.699925393106,12,home,86286.35832010166,98101,0,800,Divorced,Bachelors
8795ec64-53fb-4ced-8993-e1bf3ea311b4,2025-06-30 04:27:39.170801+00:00,Hispanic,Male,36-55,1,0.36314823868970314,17088.48901260996,24,education,87696.54640549922,98101,2,800,Divorced,HS
a6fbbc17-9010-44d0-8499-1b52f676ecb1,2025-06-30 04:27:39.170802+00:00,White,Male,36-55,1,0.789918217188417,21255.856005983584,24,car,98413.43768734156,90210,0,750,Married,Bachelors
dbb71e1e-5169-4e90-bafd-0d81967427c6,2025-06-30 04:27:39.170802+00:00,White,Female,36-55,1,0.7623730187185822,13755.074043630011,12,other,76152.41017625213,10001,10,600,Single,PhD
05b901c4-37c6-473c-b522-d7a96f48a15c,2025-06-30 04:27:39.170802+00:00,White,Female,36-55,1,0.9278152935440516,24603.30468507322,48,home,58616.67332503591,98101,10,750,Single,HS
0de5cff5-4622-4874-a7a5-df7e05934bc9,2025-06-30 04:27:39.170803+00:00,White,Male,56+,1,0.6638245261933505,22970.519381047794,36,home,74182.30011994467,98101,2,750,Married,Masters
e12038b5-359a-4e68-955c-522e124a101b,2025-06-30 04:27:39.170804+00:00,White,Male,36-55,1,0.9879986514132335,26353.41101378779,36,other,79381.8911764101,98101,2,750,Divorced,Masters
d0ef761a-3b39-45eb-828d-9aee36e25a22,2025-06-30 04:27:39.170804+00:00,White,Male,18-35,1,0.08767109710595167,22347.518260230703,12,education,102828.96763588865,60601,15,650,Divorced,HS
fdb99a26-66d8-4d5f-bc43-9ea64ee193bf,2025-06-30 04:27:39.170804+00:00,White,Male,36-55,1,0.31753627325798306,20399.087377385607,36,other,91819.40821693468,98101,0,600,Single,PhD
728371d6-7d0b-4011-861f-fc211c7e8d53,2025-06-30 04:27:39.170805+00:00,Asian,Female,36-55,0,0.606773167309344,19942.77119800118,60,other,69702.61418693833,98101,0,750,Single,HS
e0ba9e61-e744-4025-bf39-f4c962a74820,2025-06-30 04:27:39.170805+00:00,White,Male,36-55,1,0.37823077718220643,15900.15258171457,12,education,90357.11500435969,90210,0,750,Single,HS
5e73ea65-8f79-4f63-8b94-88e6c4e07667,2025-06-30 04:27:39.170806+00:00,White,Male,36-55,1,0.8298622912868262,22313.882240341154,36,home,119052.7670011356,98101,5,600,Married,Masters
7835342e-254f-4bbc-84f8-eab6e8b65707,2025-06-30 04:27:39.170806+00:00,White,Female,18-35,1,0.8523971139314864,24968.702691900697,60,car,55382.26361064295,10001,2,650,Married,Masters
074782a7-af97-4d25-a492-e7b3b3d09415,2025-06-30 04:27:39.170807+00:00,Hispanic,Female,18-35,1,0.056925949558894295,24545.060339818287,48,education,59649.0574159722,10001,1,650,Single,Masters
0ff144d0-0997-4438-9ad2-c79cbeee900a,2025-06-30 04:27:39.170807+00:00,White,Male,56+,1,0.7110961607764151,24741.42126927757,36,car,48695.90770728218,98101,2,800,Divorced,Masters
827efe17-9379-4af4-8f78-2b2511eeed2d,2025-06-30 04:27:39.170808+00:00,Hispanic,Male,18-35,0,0.047561891043605975,22830.816304958244,12,education,82938.46734763328,60601,0,700,Single,PhD
14ded944-3091-4e9b-8a8f-4205edc93356,2025-06-30 04:27:39.170808+00:00,Black,Male,56+,1,0.9428550636550864,16637.70670343685,12,car,58295.35929393189,60601,5,650,Married,PhD
4266f65c-6a52-4b25-a0be-510a90e36eec,2025-06-30 04:27:39.170809+00:00,Hispanic,Female,18-35,1,0.037699755644514554,26004.922415403384,60,other,81950.59623801781,10001,15,650,Married,Masters
b391202a-b4af-4391-8829-66c4e2ad887a,2025-06-30 04:27:39.170809+00:00,White,Male,36-55,1,0.5344752259239074,19197.925712439468,60,education,98925.90535053163,10001,10,650,Married,PhD
b344842b-4032-419b-a3bb-72965b15bbeb,2025-06-30 04:27:39.170810+00:00,White,Male,56+,0,0.5641006339097974,18675.31383841115,60,car,49686.83954933063,60601,15,700,Single,HS
8132e8ee-41ab-4691-a476-e41448fb9086,2025-06-30 04:27:39.170810+00:00,White,Male,18-35,0,0.474052114972466,14948.93028428934,48,other,89233.42863975682,90210,5,650,Divorced,Bachelors
366aeeb5-85f1-4c90-86d9-7bd661c8f91b,2025-06-30 04:27:39.170811+00:00,Hispanic,Male,36-55,0,0.6341792826499238,16278.72039988387,12,car,41162.74828584167,98101,0,800,Single,Bachelors
c6b5030d-205f-4eaf-a6fe-ee0313c41af7,2025-06-30 04:27:39.170811+00:00,Hispanic,Female,18-35,1,0.17306885567423258,16458.22540033654,48,education,86089.75272889603,90210,0,650,Single,HS
b58aa0de-3228-4b52-be85-f01a413f658e,2025-06-30 04:27:39.170812+00:00,Black,Female,18-35,1,0.02943171466901806,18859.953593779872,24,other,56462.938257655085,60601,1,650,Married,HS
5a55015f-3cc2-4433-a38f-d293ef1496f7,2025-06-30 04:27:39.170819+00:00,Hispanic,Male,18-35,1,0.11783004618874438,23779.820304737696,60,other,100722.07266338203,98101,0,750,Divorced,Masters
ae12287f-65d3-4598-a68a-1d5a17e5218d,2025-06-30 04:27:39.170819+00:00,White,Female,36-55,0,0.12941751818887615,19786.14192635542,48,car,71749.26807467552,90210,0,750,Married,PhD
4ee9ac48-34df-47ec-bbc3-21dd66a3a557,2025-06-30 04:27:39.170820+00:00,Other,Female,56+,1,0.14361958233740246,22654.737128966128,60,other,60627.492938095646,60601,5,800,Divorced,HS
5cdff13e-b67f-4430-b7a4-11beb0952fbf,2025-06-30 04:27:39.170820+00:00,White,Male,36-55,1,0.38667428206962096,21257.496023631174,12,home,71040.67131055072,60601,15,700,Single,PhD
1f71832e-2960-421a-9082-7419c7a2a1eb,2025-06-30 04:27:39.170821+00:00,White,Female,56+,1,0.009375586694608917,14800.245682593784,60,car,97026.70769092304,60601,10,800,Single,Masters
9bc5318e-74ef-48a1-8108-cb382b55601b,2025-06-30 04:27:39.170821+00:00,White,Female,36-55,0,0.14451137812603476,19108.643477141275,36,education,98188.842938472,10001,15,600,Married,PhD
43313002-5415-43ff-be8a-2c1c263a9e60,2025-06-30 04:27:39.170822+00:00,White,Male,36-55,0,0.7061335292406968,24488.3760845481,24,education,106974.03514076635,10001,10,700,Single,Bachelors
358f4b26-709f-4c18-a3cd-0add6c84f1e3,2025-06-30 04:27:39.170822+00:00,Asian,Male,56+,1,0.3793061945640307,26040.782069420435,12,education,122401.58221052776,90210,10,750,Married,Masters
aaf7168e-fbec-4057-bd01-3201d3f4fd28,2025-06-30 04:27:39.170823+00:00,White,Male,18-35,1,0.6095855558374258,14032.804303535897,48,other,95012.71877037188,10001,5,750,Divorced,PhD
2a56e7a7-d4ec-43f4-97d5-ecde2f2b1e67,2025-06-30 04:27:39.170824+00:00,White,Female,18-35,1,0.09703296625062252,17753.764113980127,24,other,102379.57238565764,90210,1,700,Divorced,PhD
af28a8fa-8969-4cfa-8bea-d2ef8785ec2c,2025-06-30 04:27:39.170824+00:00,Asian,Male,18-35,0,0.8844575747517693,22534.979882747954,60,education,93319.77073822115,10001,10,600,Single,Bachelors
970f44df-214f-480d-b3bc-8e73bf57504c,2025-06-30 04:27:39.170824+00:00,Black,Female,56+,1,0.14313418040305237,20753.138348977966,60,car,93097.91672048451,90210,5,800,Single,PhD
eee7cf6f-e1d7-46f8-9deb-c7330a1e1466,2025-06-30 04:27:39.170825+00:00,Hispanic,Female,56+,1,0.37137212016943977,19070.406869415878,48,education,94230.21824493939,98101,0,800,Divorced,PhD
96b312af-0622-411e-9a26-cbbeb809fc05,2025-06-30 04:27:39.170826+00:00,Black,Female,18-35,0,0.8131868905142239,25599.424365044815,36,car,59230.522004965824,98101,10,750,Married,Bachelors
e55a6ea8-1730-4f46-92d0-fd443d9e27dd,2025-06-30 04:27:39.170827+00:00,Other,Male,36-55,0,0.9505590742767753,21214.478114974394,60,home,71469.47869501117,10001,10,800,Divorced,Masters
3a96e2fd-8337-42e8-90d6-0a09092ad825,2025-06-30 04:27:39.170827+00:00,White,Female,36-55,1,0.9619035282481379,16695.702779392323,60,car,75561.04552984331,98101,2,600,Married,Masters
cccf39fd-e9d7-46a6-9f78-e1333ffd511d,2025-06-30 04:27:39.170828+00:00,White,Male,36-55,1,0.20807737912639546,22588.194416046812,24,other,131204.74059536593,60601,10,700,Married,Bachelors
610d500f-68d7-4f2b-99fe-c1a46fcdf81c,2025-06-30 04:27:39.170828+00:00,Black,Male,56+,1,0.6578301478639448,21610.98123133462,60,other,98146.50142460015,98101,1,750,Married,HS
4c3c3c00-4719-4ebf-8379-ee53e5299ebf,2025-06-30 04:27:39.170829+00:00,Hispanic,Male,36-55,0,0.41102752831367206,25040.584085438113,60,education,54929.50580014023,60601,0,700,Married,Masters
585381cb-6876-4b2e-9cb9-f64e482472d1,2025-06-30 04:27:39.170829+00:00,White,Male,56+,0,0.04296800735806472,17788.692841590444,60,education,59424.01688248992,60601,1,700,Divorced,PhD
9f698278-5ec8-42ca-a6b6-a7ec91905bc5,2025-06-30 04:27:39.170830+00:00,White,Male,36-55,0,0.8313498126318117,26956.800155034703,36,education,79161.87024156832,10001,0,700,Married,PhD
4cae5cdb-052a-469c-8f8f-c41080ac2c1f,2025-06-30 04:27:39.170830+00:00,White,Male,36-55,1,0.31293017195142414,19979.913974149233,36,education,78613.5843287317,60601,15,800,Married,Masters
3ad92b9c-09b3-4197-a3b5-a3c5ed117af8,2025-06-30 04:27:39.170831+00:00,Hispanic,Male,36-55,1,0.94011762373485,9146.5804121489,24,home,37968.52790153481,98101,0,650,Divorced,Masters
babce697-80e6-4e2e-a887-77dc1baee67c,2025-06-30 04:27:39.170831+00:00,Hispanic,Male,36-55,1,0.6543211206011107,26148.17836932592,48,education,63585.90463903491,60601,5,750,Single,Bachelors
58d71598-d136-4417-be86-8ba408bc519a,2025-06-30 04:27:39.170832+00:00,Black,Male,18-35,1,0.6323917119799453,9797.113359669029,36,other,117195.69259193834,90210,10,700,Divorced,Masters
8ab0a42c-67bf-438d-b6e6-74078a0975c4,2025-06-30 04:27:39.170832+00:00,White,Male,18-35,0,0.3497726798065355,21912.133097321872,24,other,95763.47652153845,90210,15,700,Divorced,HS
b88cc7ce-55a1-4b02-894e-f7902e65a017,2025-06-30 04:27:39.170833+00:00,Black,Male,18-35,0,0.3351380746622754,29917.8076501309,24,home,75519.7607258343,98101,10,800,Married,HS
870a8a6b-1551-4ee1-be7c-ad15c5a463e1,2025-06-30 04:27:39.170833+00:00,Hispanic,Male,36-55,1,0.1589806886586339,19363.701078819497,60,other,89007.74640446127,90210,15,800,Married,PhD
d7c551c1-bee7-4f33-afaf-e0d12cafa72c,2025-06-30 04:27:39.170834+00:00,Black,Male,36-55,1,0.8900131142344428,16745.197812009665,36,car,84938.51696974484,60601,0,800,Single,PhD
c1cd8453-a507-4865-b5f2-294b3c026ec6,2025-06-30 04:27:39.170834+00:00,White,Female,36-55,1,0.7039781871528971,25287.8057900229,36,education,62813.91721638814,98101,10,650,Divorced,Masters
282d53de-8e4c-4cfa-98b1-fa439c5cc6dd,2025-06-30 04:27:39.170835+00:00,Black,Female,18-35,1,0.7258428589836721,25315.36842739444,12,education,99424.88191300303,90210,0,650,Married,Masters
722b795c-f612-4e98-ab8b-1e4b53959d05,2025-06-30 04:27:39.170835+00:00,Black,Male,56+,1,0.8683640445141805,15547.948127767464,36,home,101059.80084661869,98101,1,750,Divorced,Masters
da0ea401-1e5f-4c9f-a9cc-2a4d2b621edb,2025-06-30 04:27:39.170836+00:00,White,Male,18-35,1,0.505764490174076,12556.400299295017,36,home,74126.46915440522,60601,5,800,Single,Bachelors
93d3d3b8-f834-4472-97c0-528f09ae6d66,2025-06-30 04:27:39.170836+00:00,White,Male,36-55,1,0.4598921017820068,16602.453592164715,48,other,105130.79770370462,90210,10,600,Married,HS
8c6d2ea5-7144-4fa1-aa6b-ea75e2419209,2025-06-30 04:27:39.170837+00:00,White,Female,36-55,1,0.3238732187508101,27152.86999203163,48,car,41661.995558427705,60601,2,700,Single,PhD
dac35efa-c1dd-488f-b059-1fafa5f3558c,2025-06-30 04:27:39.170837+00:00,White,Male,36-55,0,0.34676108510915427,16781.055108195247,48,education,85488.36342257634,90210,0,800,Divorced,Masters
0aba5531-0a57-4723-b8da-48797454f908,2025-06-30 04:27:39.170838+00:00,Asian,Male,18-35,0,0.8710598851422579,21829.104948937755,12,car,104179.56386767325,90210,1,650,Married,Bachelors
